165	0.0909091
166	0.25
167	0.142857
168	0.0909091
169	0.0263158
170	0.0217391
171	0.0454545
172	0.0243902
173	0.0833333
174	0.25
175	0.0588235
176	0.0714286
177	0.0909091
178	0.0769231
179	0.333333
180	0.05
181	0.1
182	0.333333
183	0.5
184	0.0555556
185	0.0384615
186	0.0227273
187	0.0625
188	0.0208333
189	0.142857
190	0.25
191	0.333333
192	0.2
193	0.2
194	0.0526316
195	0.111111
196	0.0769231
197	0.0625
198	0.0833333
199	0.0212766
200	0.0175439
201	0.25
202	0.25
203	0.0175439
204	0.0454545
205	0.5
206	0.25
207	0.333333
208	0.142857
209	1
210	1
211	0.0333333
212	0.0555556
213	0.025641
214	0.0588235
215	1
216	0.5
217	0.125
218	0.111111
219	0.166667
220	0.25
221	0.125
222	0.0909091
223	0.037037
224	0.0357143
225	0.1
226	0.0714286
227	0.0666667
228	0.333333
229	0.166667
230	0.111111
231	0.047619
232	0.04
233	0.5
234	0.5
235	0.2
236	0.027027
237	0.142857
238	0.0434783
239	0.0169492
240	0.333333
241	0.5
242	0.0416667
243	0.125
244	0.5
245	0.2
246	0.0714286
247	0.333333
248	0.047619
249	0.0416667
250	0.2
251	0.0714286
252	0.0153846
253	0.333333
254	0.0588235
255	0.5
256	0.5
257	0.0555556
258	0.0666667
259	0.125
260	0.125
261	0.0263158
262	0.25
263	0.142857
264	0.2
265	0.037037
266	0.0555556
267	0.5
268	0.0909091
269	0.166667
270	0.25
271	0.0136986
272	0.0222222
273	0.111111
274	0.0714286
275	0.1
276	0.0555556
277	0.0153846
278	0.1
279	0.5
280	0.0232558
281	0.0625
282	0.5
283	0.2
284	0.0625
285	0.0212766
286	0.5
287	1
288	0.25
289	0.25
290	0.0714286
291	0.0277778
292	1
293	0.333333
294	0.333333
295	0.1
296	0.142857
297	0.04
298	0.0909091
299	0.05
300	0.142857
301	0.333333
302	0.05
303	0.047619
304	0.0181818
305	0.5
306	0.111111
307	0.25
308	0.0416667
309	0.1
310	0.0769231
311	0.142857
312	0.0384615
313	0.027027
314	0.0769231
315	0.0178571
316	0.5
317	0.142857
318	0.0909091
319	0.125
320	0.047619
321	0.333333
322	0.0138889
323	0.025641
324	0.0384615
325	0.025641
326	0.0526316
327	0.25
328	0.111111
329	0.0333333
330	0.0625
331	0.05
332	0.0232558
333	0.125
334	0.0357143
335	1
336	0.333333
337	0.111111
338	0.142857
339	0.037037
340	0.166667
341	0.0833333
342	0.0294118
343	0.0555556
344	0.111111
345	0.0625
346	0.037037
347	0.142857
348	0.00436681
349	0.2
350	0.047619
351	0.2
352	0.0434783
353	0.00980392
354	0.0384615
355	0.025641
356	0.333333
357	0.0555556
358	1
359	0.0384615
360	0.0232558
361	0.0434783
362	0.0526316
363	0.0104167
364	0.111111
365	0.166667
366	0.0103093
367	0.03125
368	0.0294118
369	0.0384615
370	0.0140845
371	0.2
372	0.0588235
373	0.0106383
374	0.0147059
375	0.0588235
376	0.0075188
377	0.5
378	0.016129
379	0.5
380	0.0909091
381	0.0833333
382	0.0833333
383	0.333333
384	0.25
385	0.125
386	0.333333
387	0.0277778
388	0.0263158
389	0.0208333
390	0.166667
391	0.0163934
392	0.025641
393	0.142857
394	0.0277778
395	0.012987
396	0.037037
397	0.0212766
398	0.030303
399	0.125
400	0.0136986
401	0.5
402	0.0175439
403	0.05
404	0.0196078
405	0.0909091
406	0.25
407	0.0666667
408	0.0181818
409	0.0294118
410	0.0666667
411	0.333333
412	0.010101
413	0.0588235
414	0.00628931
415	0.0384615
416	0.047619
417	0.016129
418	0.0434783
419	0.0175439
420	0.0294118
421	0.04
422	0.0166667
423	0.0175439
424	0.0588235
425	0.0526316
426	0.0555556
427	0.111111
428	0.00869565
429	0.1
430	0.0263158
431	0.0140845
432	0.0181818
433	0.1
434	0.030303
435	0.1
436	0.0166667
437	0.1
438	0.0140845
439	0.0232558
440	0.0714286
441	0.125
442	0.0833333
443	0.5
444	0.0212766
445	0.037037
446	0.0555556
447	1
448	0.333333
449	0.1
450	0.0454545
451	0.04
452	0.0238095
453	0.2
454	0.333333
455	0.027027
456	0.0163934
457	0.05
458	0.0384615
459	0.1
460	0.0151515
461	0.0188679
462	0.0526316
463	0.0232558
464	0.2
465	0.0128205
466	0.111111
467	0.25
468	0.5
469	0.0454545
470	0.0625
471	0.0322581
472	0.2
473	0.03125
474	0.05
475	0.00819672
476	0.166667
477	0.0833333
478	0.125
479	0.027027
480	0.142857
481	0.037037
482	0.0294118
483	0.004329
484	0.00934579
485	0.2
486	0.0625
487	0.030303
488	0.0357143
489	0.0416667
490	0.0769231
491	0.0909091
492	0.0153846
493	0.0178571
494	0.0434783
495	0.0434783
496	0.025
497	0.0120482
498	0.166667
499	0.333333
500	0.0120482
501	0.125
502	0.0909091
503	0.0172414
504	0.0232558
505	0.0769231
506	0.0138889
507	0.0153846
508	0.0625
509	0.0666667
510	0.0384615
511	0.0333333
512	0.0344828
513	0.011236
514	0.015625
515	0.0163934
516	0.05
517	0.00961538
518	0.0526316
519	0.04
520	0.02
521	0.0666667
522	0.0909091
523	0.0232558
524	0.015625
525	0.0144928
526	0.0102041
527	0.0217391
528	0.0769231
529	0.111111
530	0.25
531	0.025
532	0.1
533	0.166667
534	0.125
535	0.0833333
536	0.0454545
537	0.025
538	0.0114943
539	0.0454545
540	0.125
541	0.1
542	0.0172414
543	0.047619
544	0.0149254
545	0.0217391
546	0.0333333
547	0.03125
548	0.03125
549	0.142857
550	1
551	0.0588235
552	0.25
553	0.0117647
554	0.0555556
555	0.0263158
556	0.0208333
557	0.027027
558	0.05
559	0.0120482
560	0.0333333
561	0.0123457
562	0.2
563	0.010989
564	0.111111
565	0.05
566	0.0117647
567	0.015873
568	0.0833333
569	0.0666667
570	0.0285714
571	0.333333
572	0.25
573	0.03125
574	0.0909091
575	0.0833333
576	0.0714286
577	0.0454545
578	0.0416667
579	0.025641
580	0.0119048
581	0.5
582	0.047619
583	0.04
584	0.0666667
585	1
586	0.142857
587	0.1
588	0.0714286
589	0.047619
590	0.0714286
591	0.0217391
592	0.0243902
593	0.2
594	0.125
595	0.0526316
596	0.0217391
597	0.0454545
598	0.0625
599	0.0434783
600	0.0416667
601	0.04
602	1
603	0.0555556
604	0.0285714
605	0.0555556
606	0.010989
607	1
608	1
609	0.0333333
610	0.2
611	0.0625
612	0.0666667
613	1
614	0.03125
615	0.0416667
616	0.0526316
617	0.04
618	0.0416667
619	0.0384615
620	0.05
621	0.142857
622	0.0769231
623	0.0588235
624	1
625	0.047619
626	0.0714286
627	0.0416667
628	0.0833333
629	0.0909091
630	0.025641
631	0.0909091
632	0.0454545
633	0.0666667
634	0.0625
635	0.0454545
636	0.04
637	0.00869565
638	1
639	0.0909091
640	0.0434783
641	0.0151515
642	0.5
643	0.0416667
644	0.04
645	0.0344828
646	0.0769231
647	0.0526316
648	0.5
649	0.2
650	0.0454545
651	0.0136986
652	0.25
653	0.0357143
654	0.030303
655	0.166667
656	0.333333
657	0.142857
658	0.0416667
659	0.0416667
660	0.333333
661	0.0416667
662	0.0416667
663	0.111111
664	0.0588235
665	0.0555556
666	0.0555556
667	0.333333
668	1
669	0.0294118
670	0.0434783
671	0.2
672	0.125
673	0.25
674	1
675	0.0434783
676	0.0555556
677	0.0454545
678	0.0384615
679	0.142857
680	0.037037
681	0.0434783
682	0.0769231
683	0.030303
684	0.05
685	0.0588235
686	0.00588235
687	0.0357143
688	0.0222222
689	0.125
690	0.111111
691	0.166667
692	1
693	0.0714286
694	0.0185185
695	0.0243902
696	0.0322581
697	0.0192308
698	0.0147059
699	0.5
700	0.142857
701	0.047619
702	0.125
703	0.0232558
704	0.2
705	0.0144928
706	0.0555556
707	0.1
708	0.0344828
709	0.0588235
710	0.125
711	0.05
712	0.0769231
713	0.0140845
714	0.0714286
715	0.1
716	0.0833333
717	0.25
718	0.0333333
719	0.015625
720	0.0555556
721	0.2
722	0.0714286
723	0.0833333
724	0.0212766
725	0.125
726	0.0277778
727	0.0384615
728	0.0263158
729	0.0769231
730	0.0666667
731	0.0384615
732	0.0714286
733	0.125
734	0.0434783
735	0.2
736	0.0714286
737	0.0625
738	0.04
739	0.0344828
740	0.125
741	0.0588235
742	0.0833333
743	0.333333
744	0.5
745	0.0175439
746	0.111111
747	0.0175439
748	0.0526316
749	0.5
750	0.5
751	0.0833333
752	0.0263158
753	0.0769231
754	0.0333333
755	0.0526316
756	0.1
757	0.25
758	0.05
759	0.1
760	0.0333333
761	0.125
762	0.0769231
763	0.0714286
764	0.0357143
765	0.0714286
766	0.0285714
767	0.125
768	0.0714286
769	0.0666667
770	0.037037
771	0.0666667
772	0.0555556
773	0.0277778
774	0.027027
775	0.5
776	0.111111
777	0.0555556
778	0.0625
779	0.0555556
780	0.0294118
781	0.0192308
782	0.0769231
783	0.0555556
784	0.025
785	0.333333
786	0.111111
787	0.0344828
788	0.25
789	0.0769231
790	0.25
791	0.142857
792	0.0434783
793	0.05
794	0.0714286
795	0.0555556
796	0.142857
797	0.0384615
798	0.142857
799	0.0833333
800	0.027027
801	1
802	0.2
803	0.05
804	0.0625
805	0.0151515
806	0.0666667
807	0.05
808	0.111111
809	0.0555556
810	0.03125
811	0.111111
812	0.125
813	0.1
814	0.0384615
815	0.025641
816	0.111111
817	0.0416667
818	0.0625
819	0.027027
820	0.0263158
821	0.111111
822	0.0666667
823	0.0178571
824	0.0172414
825	0.166667
826	0.0909091
827	0.0222222
828	0.0126582
829	0.0294118
830	0.0181818
831	0.0666667
832	0.25
833	0.0666667
834	0.0232558
835	0.05
836	0.0833333
837	0.0769231
838	0.0454545
839	0.0666667
840	0.037037
841	0.5
842	0.027027
843	0.0769231
844	0.0714286
845	0.0434783
846	0.166667
847	0.037037
848	0.047619
849	0.0333333
850	0.1
851	0.25
852	0.25
853	0.0227273
854	0.333333
855	0.25
856	0.025641
857	0.0833333
858	0.2
859	0.5
860	0.5
861	0.1
862	0.0416667
863	0.0909091
864	0.2
865	0.25
866	0.2
867	0.125
868	0.25
869	0.142857
870	0.142857
871	0.142857
872	0.142857
873	0.166667
874	0.142857
875	1
876	0.0909091
877	0.25
878	0.1
879	0.166667
880	0.125
881	0.142857
882	0.125
883	1
884	0.25
885	0.111111
886	0.125
887	0.166667
888	0.111111
889	0.0769231
890	0.142857
891	1
892	1
893	0.25
894	0.25
895	0.166667
896	0.00793651
897	0.0151515
898	0.0263158
899	0.333333
900	0.0769231
901	0.0294118
902	0.0217391
903	0.0294118
904	0.333333
905	0.0588235
906	0.0128205
907	0.0769231
908	0.03125
909	0.0833333
910	0.2
911	1
912	0.111111
913	0.0227273
914	0.0625
915	0.0285714
916	0.00680272
917	0.00769231
918	1
919	0.0344828
920	0.0769231
921	0.00943396
922	0.0333333
923	0.125
924	0.0222222
925	0.00598802
926	0.047619
927	0.0133333
928	0.111111
929	0.2
930	0.0192308
931	0.0666667
932	0.015873
933	0.04
934	0.0121951
935	0.142857
936	0.027027
937	0.142857
938	0.0344828
939	0.0588235
940	0.0588235
941	0.0185185
942	0.0153846
943	0.0833333
944	0.027027
945	0.25
946	0.0060241
947	0.00869565
948	0.0263158
949	0.0434783
950	0.1
951	0.05
952	0.0119048
953	0.00917431
954	0.0181818
955	0.1
956	0.1
957	0.0153846
958	0.0416667
959	0.0217391
960	0.00970874
961	0.0769231
962	0.037037
963	0.030303
964	0.0384615
965	0.0625
966	0.00869565
967	0.00934579
968	0.025
969	0.03125
970	0.0666667
971	0.0294118
972	0.047619
973	0.0555556
974	0.0909091
975	0.0185185
976	0.0416667
977	0.0384615
978	0.00961538
979	0.1
980	0.0078125
981	0.0212766
982	0.0147059
983	0.016129
984	0.0238095
985	0.142857
986	0.0909091
987	0.166667
988	0.0243902
989	0.0285714
990	0.0344828
991	0.0526316
992	0.0322581
993	0.00649351
994	0.037037
995	0.0151515
996	0.25
997	0.0104167
998	0.111111
999	0.012987
1000	0.0625
1001	0.025641
1002	0.25
1003	0.0105263
1004	0.00833333
1005	0.0714286
1006	0.00704225
1007	0.0625
1008	0.125
1009	0.0175439
1010	0.0277778
1011	0.03125
1012	0.03125
1013	0.0833333
1014	0.010101
1015	0.0277778
1016	0.111111
1017	0.00671141
1018	0.0196078
1019	0.0172414
1020	0.0172414
1021	0.0163934
1022	0.25
1023	0.111111
1024	0.0117647
1025	0.0344828
1026	0.0125
1027	0.333333
1028	0.0149254
1029	0.0126582
1030	0.0909091
1031	0.25
1032	0.0126582
1033	0.0588235
1034	0.333333
1035	0.0384615
1036	0.0172414
1037	0.027027
1038	0.2
1039	0.037037
1040	0.0149254
1041	0.0208333
1042	0.0666667
1043	0.0833333
1044	0.0357143
1045	0.0833333
1046	0.333333
1047	0.0153846
1048	0.00943396
1049	0.0121951
1050	0.0909091
1051	0.0217391
1052	0.015873
1053	0.125
1054	0.0185185
1055	0.0714286
1056	0.0153846
1057	0.2
1058	0.142857
1059	0.00606061
1060	0.0196078
1061	0.1
1062	0.0454545
1063	0.0454545
1064	0.037037
1065	0.5
1066	0.0147059
1067	0.0131579
1068	0.0204082
1069	0.047619
1070	0.0128205
1071	0.333333
1072	0.0384615
1073	0.1
1074	0.015873
1075	0.0125
1076	0.00704225
1077	0.0666667
1078	0.00546448
1079	0.00813008
1080	0.0166667
1081	0.0333333
1082	0.0175439
1083	0.00943396
1084	0.0666667
1085	0.0151515
1086	0.00487805
1087	0.142857
1088	0.0714286
1089	0.0714286
1090	0.0769231
1091	0.05
1092	0.02
1093	0.111111
1094	0.0909091
1095	0.0416667
1096	1
1097	0.0277778
1098	0.0434783
1099	0.0178571
1100	0.015625
1101	0.00813008
1102	0.0196078
1103	0.125
1104	0.00917431
1105	0.25
1106	0.037037
1107	0.0070922
1108	0.0232558
1109	0.0263158
1110	0.0142857
1111	0.111111
1112	0.0185185
1113	0.0212766
1114	0.0263158
1115	0.0277778
1116	0.0344828
1117	0.00819672
1118	0.0285714
1119	1
1120	0.0196078
1121	0.0416667
1122	0.0204082
1123	0.0140845
1124	0.00769231
1125	0.00854701
1126	0.00505051
1127	0.047619
1128	0.0102041
1129	0.0166667
1130	0.0151515
1131	0.03125
1132	0.00704225
1133	0.166667
1134	0.0909091
1135	0.0147059
1136	0.030303
1137	0.0344828
1138	0.0714286
1139	0.0416667
1140	0.111111
1141	0.0555556
1142	0.030303
1143	0.0714286
1144	0.047619
1145	1
1146	0.00680272
1147	0.2
1148	0.0153846
1149	0.00980392
1150	0.0714286
1151	0.166667
1152	0.0588235
1153	0.00719424
1154	0.111111
1155	0.0222222
1156	0.010101
1157	0.2
1158	0.0151515
1159	0.0163934
1160	0.0113636
1161	0.0526316
1162	0.125
1163	0.01
1164	0.037037
1165	0.0384615
1166	0.0175439
1167	0.0357143
1168	0.166667
1169	0.0526316
1170	0.0277778
1171	0.0416667
1172	0.00884956
1173	0.00869565
1174	0.0555556
1175	0.00757576
1176	0.5
1177	0.0666667
1178	0.0769231
1179	0.0222222
1180	0.0222222
1181	0.011236
1182	0.0151515
1183	0.0294118
1184	0.00632911
1185	0.00641026
1186	0.0588235
1187	0.05
1188	0.03125
1189	0.0263158
1190	0.025641
1191	0.00909091
1192	0.0103093
1193	0.111111
1194	0.25
1195	0.0204082
1196	0.0384615
1197	0.0666667
1198	0.0120482
1199	0.00460829
1200	0.25
1201	0.0172414
1202	0.111111
1203	0.125
1204	0.00934579
1205	0.00980392
1206	1
1207	0.0138889
1208	0.333333
1209	0.0131579
1210	0.025
1211	0.00578035
1212	0.0384615
1213	0.05
1214	0.00877193
1215	0.0232558
1216	0.0277778
1217	0.0212766
1218	0.0909091
1219	0.0185185
1220	0.111111
1221	0.0140845
1222	0.00704225
1223	0.0454545
1224	0.5
1225	0.0333333
1226	0.0285714
1227	0.0119048
1228	0.0434783
1229	0.0212766
1230	0.008
1231	0.0135135
1232	0.0344828
1233	0.5
1234	0.0666667
1235	0.00934579
1236	0.0232558
1237	0.0166667
1238	0.00657895
1239	0.111111
1240	0.142857
1241	0.05
1242	0.0107527
1243	0.00892857
1244	0.0833333
1245	0.025
1246	0.0285714
1247	0.0416667
1248	0.125
1249	0.0666667
1250	0.00729927
1251	0.0833333
1252	0.333333
1253	0.333333
1254	0.166667
1255	0.00806452
1256	0.00740741
1257	0.0181818
1258	0.0238095
1259	0.0212766
1260	0.0263158
1261	0.0147059
1262	0.5
1263	0.166667
1264	0.2
1265	0.0322581
1266	0.0769231
1267	0.00833333
1268	0.0909091
1269	0.00793651
1270	0.5
1271	0.0104167
1272	0.0119048
1273	0.015625
1274	0.04
1275	0.0175439
1276	0.5
1277	0.00806452
1278	0.0277778
1279	0.0227273
1280	0.0131579
1281	0.0243902
1282	0.0147059
1283	0.03125
1284	0.0166667
1285	0.0181818
1286	0.0434783
1287	0.0151515
1288	0.0108696
1289	0.0117647
1290	0.0114943
1291	0.00884956
1292	0.0181818
1293	0.0208333
1294	0.0454545
1295	0.2
1296	0.04
1297	0.166667
1298	0.0140845
1299	0.0322581
1300	0.0322581
1301	0.166667
1302	0.00934579
1303	0.0208333
1304	0.0263158
1305	0.00961538
1306	0.0384615
1307	0.0322581
1308	0.05
1309	0.0232558
1310	0.037037
1311	0.0416667
1312	0.0125
1313	0.0294118
1314	0.0384615
1315	0.0227273
1316	0.03125
1317	0.047619
1318	0.0243902
1319	0.037037
1320	0.015625
1321	0.04
1322	0.0111111
1323	0.012987
1324	0.025
1325	0.0555556
1326	0.5
1327	0.0204082
1328	0.05
1329	0.00735294
1330	0.00819672
1331	0.00684932
1332	0.0238095
1333	0.030303
1334	0.01
1335	0.0078125
1336	0.0181818
1337	0.0277778
1338	0.0147059
1339	0.01
1340	0.015873
1341	0.00813008
1342	0.1
1343	0.027027
1344	0.010989
1345	0.0103093
1346	0.2
1347	0.0135135
1348	0.027027
1349	0.0238095
1350	0.030303
1351	0.0149254
1352	0.0042735
1353	0.333333
1354	0.2
1355	0.027027
1356	0.05
1357	0.0322581
1358	0.012987
1359	0.0119048
1360	0.027027
1361	0.00729927
1362	0.333333
1363	0.047619
1364	0.0833333
1365	0.0238095
1366	0.0151515
1367	0.0060241
1368	0.1
1369	0.0188679
1370	0.00892857
1371	0.027027
1372	0.142857
1373	0.0136986
1374	0.0238095
1375	0.0135135
1376	0.00549451
1377	0.00526316
1378	0.03125
1379	0.0196078
1380	0.0117647
1381	0.037037
1382	0.0243902
1383	0.25
1384	0.0833333
1385	0.0666667
1386	1
1387	0.111111
1388	0.0119048
1389	0.0217391
1390	0.00518135
1391	0.00571429
1392	0.027027
1393	0.0188679
1394	0.5
1395	0.5
1396	0.0185185
1397	0.0625
1398	0.0227273
1399	0.00561798
1400	0.0454545
1401	0.0833333
1402	0.0135135
1403	0.111111
1404	0.02
1405	0.02
1406	0.0322581
1407	0.027027
1408	0.0294118
1409	0.00943396
1410	0.047619
1411	0.1
1412	0.0454545
1413	0.0166667
1414	0.125
1415	0.0333333
1416	0.00900901
1417	0.2
1418	0.047619
1419	0.0416667
1420	0.00675676
1421	0.0416667
1422	0.0714286
1423	0.0163934
1424	0.0526316
1425	0.0294118
1426	0.015625
1427	0.0151515
1428	0.0344828
1429	0.0263158
1430	0.5
1431	0.00454545
1432	0.0181818
1433	0.0434783
1434	0.0666667
1435	0.0178571
1436	0.0333333
1437	0.0178571
1438	0.0294118
1439	0.047619
1440	0.0357143
1441	0.0625
1442	0.2
1443	0.111111
1444	0.03125
1445	0.111111
1446	0.0277778
1447	0.00704225
1448	0.0192308
1449	0.0111111
1450	0.0434783
1451	0.0322581
1452	0.0294118
1453	0.0357143
1454	0.0192308
1455	0.2
1456	0.00757576
1457	0.016129
1458	0.030303
1459	0.00980392
1460	0.0217391
1461	0.125
1462	0.0119048
1463	0.1
1464	0.0384615
1465	0.00925926
1466	1
1467	0.00806452
1468	0.0322581
1469	0.0175439
1470	0.0140845
1471	0.00591716
1472	0.0111111
1473	0.0185185
1474	0.25
1475	0.0138889
1476	0.2
1477	0.111111
1478	0.0588235
1479	0.0119048
1480	0.0107527
1481	0.0588235
1482	0.0204082
1483	0.0104167
1484	0.0454545
1485	0.0212766
1486	0.2
1487	0.015873
1488	0.00740741
1489	0.0454545
1490	0.111111
1491	0.008
1492	0.0769231
1493	0.0384615
1494	0.0384615
1495	0.0149254
1496	0.0208333
1497	0.0344828
1498	0.166667
1499	0.0833333
1500	0.0344828
1501	0.0555556
1502	0.0142857
1503	0.0357143
1504	0.0172414
1505	0.0169492
1506	0.125
1507	0.027027
1508	0.030303
1509	0.00763359
1510	0.25
1511	0.0333333
1512	0.0294118
1513	0.0192308
1514	0.0285714
1515	0.0144928
1516	0.00628931
1517	0.0277778
1518	0.0714286
1519	0.030303
1520	0.00854701
1521	0.166667
1522	0.00641026
1523	0.0144928
1524	0.0243902
1525	0.0175439
1526	0.0454545
1527	0.0833333
1528	0.0142857
1529	0.0238095
1530	0.00952381
1531	0.0454545
1532	0.025641
1533	0.0285714
1534	0.030303
1535	0.015625
1536	0.0121951
1537	0.0526316
1538	0.0138889
1539	0.0126582
1540	0.0144928
1541	0.030303
1542	0.0181818
1543	0.030303
1544	0.0666667
1545	0.0232558
1546	0.333333
1547	0.00819672
1548	0.0263158
1549	0.0204082
1550	0.0263158
1551	0.00584795
1552	0.142857
1553	0.027027
1554	0.00625
1555	0.0285714
1556	0.04
1557	0.00662252
1558	0.5
1559	0.00537634
1560	1
1561	0.04
1562	0.1
1563	0.00892857
1564	0.0625
1565	0.0227273
1566	0.05
1567	0.030303
1568	0.0344828
1569	0.0208333
1570	0.00806452
1571	0.0166667
1572	0.0232558
1573	0.011236
1574	0.0149254
1575	0.05
1576	0.0151515
1577	0.00588235
1578	0.0277778
1579	0.2
1580	0.0120482
1581	1
1582	0.0243902
1583	0.0103093
1584	0.00473934
1585	0.05
1586	0.333333
1587	0.0188679
1588	0.0434783
1589	0.00487805
1590	0.0113636
1591	0.0105263
1592	0.04
1593	0.03125
1594	0.0625
1595	0.025641
1596	0.012987
1597	0.00892857
1598	0.00735294
1599	0.0909091
1600	0.00854701
1601	0.03125
1602	0.0833333
1603	0.00689655
1604	0.00675676
1605	0.0111111
1606	0.0322581
1607	0.2
1608	0.00854701
1609	0.0108696
1610	0.00558659
1611	0.0138889
1612	0.00526316
1613	0.00549451
1614	0.0140845
1615	0.0416667
1616	0.02
1617	0.00854701
1618	0.0416667
1619	0.00877193
1620	0.0078125
1621	0.00529101
1622	0.00564972
1623	0.01
1624	0.0285714
1625	0.04
1626	0.027027
1627	0.333333
1628	0.0121951
1629	0.0454545
1630	0.0149254
1631	0.111111
1632	0.0126582
1633	0.0434783
1634	0.0263158
1635	0.0294118
1636	0.012987
1637	0.010101
1638	0.0294118
1639	0.0128205
1640	0.125
1641	0.0714286
1642	0.0357143
1643	0.01
1644	0.0144928
1645	0.0178571
1646	0.0555556
1647	0.02
1648	0.04
1649	0.0285714
1650	0.047619
1651	0.25
1652	0.0123457
1653	0.0135135
1654	0.142857
1655	0.0178571
1656	0.0294118
1657	0.2
1658	0.0526316
1659	0.0121951
1660	0.0416667
1661	0.0125
1662	0.00684932
1663	0.00425532
1664	0.166667
1665	0.00787402
1666	0.0277778
1667	0.037037
1668	0.00819672
1669	0.00729927
1670	0.0909091
1671	0.03125
1672	0.04
1673	0.025
1674	0.04
1675	0.00854701
1676	0.0625
1677	0.0277778
1678	0.0555556
1679	0.037037
1680	0.0163934
1681	0.04
1682	0.0263158
1683	0.00813008
1684	0.00126263
1685	0.0107527
1686	0.0285714
1687	0.0232558
1688	0.0105263
1689	0.00806452
1690	0.5
1691	0.0166667
1692	0.02
1693	0.333333
1694	0.0294118
1695	0.0333333
1696	0.0833333
1697	0.125
1698	0.0526316
1699	0.0238095
1700	0.0588235
1701	0.142857
1702	0.0222222
1703	0.0142857
1704	0.04
1705	0.037037
1706	0.0238095
1707	0.00540541
1708	0.1
1709	0.016129
1710	0.0666667
1711	0.2
1712	0.00952381
1713	0.25
1714	0.00534759
1715	0.0153846
1716	0.0166667
1717	0.00719424
1718	0.00645161
1719	0.0526316
1720	0.0204082
1721	0.00869565
1722	0.0178571
1723	0.0204082
1724	0.0169492
1725	0.0196078
1726	0.047619
1727	0.03125
1728	0.03125
1729	0.0125
1730	0.00442478
1731	0.125
1732	0.0208333
1733	0.0263158
1734	0.0204082
1735	0.00917431
1736	0.00641026
1737	0.0126582
1738	0.0384615
1739	0.0714286
1740	0.027027
1741	0.00961538
1742	0.0126582
1743	0.0384615
1744	0.027027
1745	0.0526316
1746	0.0049505
1747	0.0454545
1748	0.0769231
1749	0.0769231
1750	0.00793651
1751	0.02
1752	0.00869565
1753	0.0121951
1754	0.0175439
1755	0.5
1756	0.0625
1757	0.00763359
1758	0.037037
1759	0.166667
1760	0.333333
1761	0.00826446
1762	0.25
1763	0.03125
1764	0.04
1765	0.0151515
1766	0.025
1767	0.0277778
1768	0.00478469
1769	0.04
1770	0.0212766
1771	0.05
1772	0.0163934
1773	0.0434783
1774	0.025
1775	0.125
1776	0.2
1777	0.2
1778	0.0263158
1779	0.0454545
1780	0.05
1781	0.0384615
1782	0.0149254
1783	0.00826446
1784	0.0588235
1785	0.0333333
1786	0.0103093
1787	0.0263158
1788	0.1
1789	0.00970874
1790	0.0263158
1791	0.00763359
1792	0.166667
1793	0.00689655
1794	0.0175439
1795	0.011236
1796	0.0140845
1797	0.2
1798	0.0294118
1799	0.00657895
1800	0.00408163
1801	0.0434783
1802	0.0833333
1803	0.04
1804	0.00512821
1805	0.0454545
